O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,Job Zone,Active_Learning_Importance,Active_Learning_Level,Critical_Thinking_Importance,Critical_Thinking_Level,Learning_Strategies_Importance,Learning_Strategies_Level,Monitoring_Importance,Monitoring_Level,Active_Listening_Importance,Active_Listening_Level,Mathematics_Importance,Mathematics_Level,Programming_Importance,Programming_Level,Reading_Comprehension_Importance,Reading_Comprehension_Level,Science_Importance,Science_Level,Speaking_Importance,Speaking_Level,Writing_Importance,Writing_Level,degree_of_automation_context,importance_of_being_exact_or_accurate_context,importance_of_repeating_same_tasks_context,structured_versus_unstructured_work_context
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.0232558139534883,0.0813953488372093,0.1395348837209302,0.0,0.0348837209302325,0.0697674418604651,2,47,32,50,37,31,32,53,43,56,43,31,30.0,10,7.0,53,43,3,0.0,50,34,41,36,0.36,0.79,0.62,0.71
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0769230769230769,0.1025641025641025,0.1282051282051282,0.1025641025641025,0.141025641025641,0.1794871794871795,2,47,41,50,45,35,39,53,43,50,43,31,30.0,22,16.0,50,43,6,0.0,50,41,44,39,0.51,0.92,0.48,0.6
51-4111.00,Tool and Die Makers,0.09375,0.1875,0.28125,0.0,0.109375,0.21875,3,50,45,53,45,28,30,53,43,50,43,44,41.0,16,9.0,47,45,19,18.0,47,39,31,36,0.2,0.95,0.47,0.86
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.0784313725490196,0.088235294117647,0.0980392156862745,0.0,0.0392156862745098,0.0784313725490196,2,30,31,47,38,25,26,49,40,45,36,30,23.0,5,0.0,42,35,6,0.0,42,31,27,25,0.18,0.83,0.52,0.61
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,2,38,29,53,43,31,27,50,45,53,37,31,23.0,3,0.0,44,37,19,11.0,53,41,31,29,0.3,0.76,0.36,0.56
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,2,44,37,50,43,41,39,53,48,53,41,47,41.0,19,13.0,47,43,25,16.0,53,37,47,37,0.23,0.79,0.79,0.65
51-4192.00,"Layout Workers, Metal and Plastic",0.0,0.1304347826086956,0.2608695652173913,0.0,0.1521739130434782,0.3043478260869565,2,44,37,50,45,28,29,50,43,47,41,53,45.0,3,0.0,50,41,6,0.0,47,36,38,41,0.25,0.92,0.47,0.58
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333,2,28,30,50,39,31,30,53,43,53,43,25,20.0,0,0.0,53,41,25,27.0,50,39,44,37,0.31,0.81,0.62,0.55
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,2,44,37,56,41,38,34,50,39,44,41,44,41.0,13,7.0,47,43,3,0.0,38,34,38,32,0.29,0.9,0.45,0.69
51-5111.00,Prepress Technicians and Workers,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875,3,47,43,53,43,35,32,53,43,53,43,25,29.0,19,13.0,50,43,16,13.0,53,45,47,41,0.52,0.91,0.68,0.71
51-5112.00,Printing Press Operators,0.175,0.2875,0.4,0.0,0.125,0.25,2,47,41,53,45,28,30,56,46,53,43,28,29.0,13,9.0,53,45,0,0.0,53,43,35,37,0.4,0.93,0.65,0.76
51-5113.00,Print Binding and Finishing Workers,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282,2,38,34,56,43,38,41,53,43,47,41,28,30.0,16,13.0,53,41,3,0.0,50,39,44,37,0.43,0.83,0.65,0.62
51-6011.00,Laundry and Dry-Cleaning Workers,0.025,0.05,0.075,0.0,0.05,0.1,1,41,30,44,36,31,30,50,32,50,32,16,13.0,0,0.0,44,30,0,0.0,47,34,28,30,0.57,0.73,0.52,0.55
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,1,28,21,38,32,19,14,35,30,25,29,16,11.0,0,0.0,25,25,0,0.0,28,29,19,21,0.39,0.77,0.46,0.74
51-6031.00,Sewing Machine Operators,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767,1,28,27,44,30,28,29,53,36,44,30,25,27.0,0,0.0,41,30,0,0.0,28,27,25,29,0.22,0.75,0.4,0.57
51-6041.00,Shoe and Leather Workers and Repairers,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,2,28,25,47,37,3,0,44,36,50,32,16,14.0,0,0.0,38,32,3,0.0,47,30,22,21,0.07,0.85,0.44,0.79
51-6042.00,Shoe Machine Operators and Tenders,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652,2,25,25,50,34,19,16,47,41,50,39,28,23.0,0,0.0,50,39,3,0.0,47,37,22,25,0.13,0.68,0.77,0.38
51-6051.00,"Sewers, Hand",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,2,38,30,44,34,31,32,41,37,41,34,35,30.0,0,0.0,38,32,0,0.0,41,27,35,32,0.19,0.86,0.54,0.79
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0681818181818181,0.1363636363636363,2,41,37,50,43,25,25,44,37,50,43,22,23.0,0,0.0,41,37,0,0.0,50,41,38,32,0.28,0.88,0.54,0.73
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.131578947368421,0.1578947368421052,0.1842105263157894,0.0,0.1184210526315789,0.2368421052631578,2,31,29,50,37,25,25,50,39,53,43,38,36.0,0,0.0,44,37,19,14.0,50,37,38,37,0.51,0.69,0.45,0.56
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857,2,38,29,47,39,25,29,53,46,50,36,28,30.0,19,11.0,44,37,0,0.0,50,30,41,32,0.39,0.84,0.57,0.34
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.125,0.15625,0.1875,0.0,0.125,0.25,2,22,21,47,36,22,23,56,41,47,36,16,13.0,0,0.0,38,32,6,0.0,47,36,28,27,0.4,0.66,0.55,0.44
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428,2,35,30,50,43,35,29,50,43,50,36,25,29.0,0,0.0,38,30,0,0.0,53,34,35,29,0.4,0.72,0.59,0.48
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,0.0862068965517241,0.1724137931034483,2,44,37,47,43,31,30,63,45,50,43,25,27.0,6,0.0,47,39,6,0.0,50,41,41,37,0.53,0.76,0.58,0.65
51-6092.00,Fabric and Apparel Patternmakers,0.125,0.46875,0.8125,0.0,0.1875,0.375,3,53,43,69,48,50,43,53,46,60,48,53,43.0,25,18.0,53,46,3,0.0,53,43,50,41,0.3,0.93,0.56,0.8
51-6093.00,Upholsterers,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117,2,50,41,63,45,44,39,50,43,50,43,38,36.0,0,0.0,53,43,6,0.0,50,41,41,34,0.05,0.83,0.3,0.66
51-7011.00,Cabinetmakers and Bench Carpenters,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647,2,44,39,50,43,31,32,53,45,47,36,47,43.0,16,11.0,47,37,10,5.0,50,36,35,34,0.28,0.78,0.42,0.64
51-7021.00,Furniture Finishers,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0714285714285714,0.1428571428571428,2,44,39,53,45,38,32,53,41,53,43,25,25.0,3,0.0,44,39,3,0.0,50,34,35,32,0.09,0.81,0.27,0.51
51-7031.00,"Model Makers, Wood",0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.1538461538461538,0.3076923076923077,3,50,37,56,45,31,27,60,41,60,43,35,,10,9.0,60,45,16,14.0,53,41,44,39,0.15,0.95,0.33,0.8
51-7032.00,"Patternmakers, Wood",0.2051282051282051,0.2564102564102564,0.3076923076923077,0.1538461538461538,0.282051282051282,0.4102564102564102,3,44,36,50,45,28,29,53,43,50,43,50,43.0,16,9.0,53,43,19,13.0,47,36,41,30,0.3,0.93,0.68,0.79
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.0588235294117647,0.1176470588235294,0.0,0.0147058823529411,0.0294117647058823,2,28,29,50,39,25,27,50,41,44,36,25,21.0,3,0.0,35,37,6,0.0,41,30,19,20,0.38,0.9,0.46,0.76
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0217391304347826,0.0652173913043478,0.108695652173913,0.0,0.0326086956521739,0.0652173913043478,2,38,30,50,41,31,30,53,41,47,39,35,36.0,19,16.0,44,39,13,7.0,50,36,22,25,0.28,0.85,0.67,0.68
51-8011.00,Nuclear Power Reactor Operators,0.1818181818181818,0.3181818181818182,0.4545454545454546,0.0,0.1212121212121212,0.2424242424242424,3,53,45,72,57,50,43,72,57,72,55,44,39.0,25,18.0,75,55,44,43.0,56,46,63,43,0.51,0.98,0.77,0.51
51-8012.00,Power Distributors and Dispatchers,0.0833333333333333,0.375,0.6666666666666666,0.0833333333333333,0.2499999999999999,0.4166666666666666,3,50,43,69,54,44,37,69,46,69,50,44,39.0,19,13.0,66,52,22,21.0,66,46,53,45,0.42,0.88,0.82,0.73
51-8013.00,Power Plant Operators,0.0888888888888888,0.2333333333333333,0.3777777777777777,0.0,0.1111111111111111,0.2222222222222222,2,47,43,72,52,41,34,56,48,60,45,28,27.0,19,11.0,53,46,25,27.0,63,43,50,41,0.53,0.85,0.69,0.66
51-8013.03,Biomass Plant Technicians,0.0588235294117647,0.1323529411764706,0.2058823529411764,0.0,0.088235294117647,0.1764705882352941,2,50,43,53,45,50,43,60,46,50,43,44,39.0,19,11.0,50,43,31,23.0,50,43,50,43,0.57,0.74,0.83,0.78
51-8013.04,Hydroelectric Plant Technicians,0.1,0.1,0.1,0.0,0.075,0.15,3,53,45,66,46,47,37,63,54,56,45,50,48.0,22,21.0,56,52,35,32.0,60,43,50,41,0.39,0.86,0.8,0.68
51-8021.00,Stationary Engineers and Boiler Operators,0.1395348837209302,0.1627906976744186,0.1860465116279069,0.0,0.1046511627906976,0.2093023255813953,3,50,37,60,45,31,30,56,45,56,43,25,21.0,6,0.0,53,43,38,30.0,50,43,50,39,0.57,0.71,0.69,0.74
51-8031.00,Water and Wastewater Treatment Plant and System Operators,0.125,0.125,0.125,0.0,0.125,0.25,3,47,45,56,46,41,39,66,54,60,45,50,43.0,16,9.0,53,46,41,30.0,56,43,47,41,0.5,0.83,0.73,0.91
51-8091.00,Chemical Plant and System Operators,0.0303030303030303,0.1515151515151515,0.2727272727272727,0.0909090909090909,0.1515151515151515,0.2121212121212121,2,56,43,63,54,47,41,66,54,60,54,41,41.0,19,14.0,56,54,47,41.0,53,45,50,43,0.66,0.87,0.76,0.64
51-8092.00,Gas Plant Operators,0.0625,0.09375,0.125,0.0,0.078125,0.15625,3,44,45,63,48,38,36,69,50,56,46,38,39.0,16,13.0,53,48,31,29.0,56,46,56,43,0.55,0.78,0.57,0.82
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.048780487804878,0.1951219512195122,0.3414634146341463,0.024390243902439,0.1707317073170731,0.3170731707317073,2,50,46,60,54,50,43,69,54,50,43,44,48.0,22,18.0,63,50,25,27.0,50,41,60,43,0.61,0.79,0.76,0.81
51-8099.01,Biofuels Processing Technicians,0.0,0.0945945945945946,0.1891891891891892,0.0,0.081081081081081,0.1621621621621621,2,47,39,53,45,38,39,60,46,56,48,47,41.0,16,14.0,63,54,47,36.0,56,50,53,43,0.64,0.85,0.72,0.77
51-9011.00,Chemical Equipment Operators and Tenders,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304,2,50,41,60,45,44,36,69,45,60,45,47,41.0,16,9.0,60,48,41,30.0,53,43,50,43,0.47,0.82,0.72,0.71
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714,2,47,41,53,43,44,41,53,45,50,43,41,37.0,19,11.0,50,41,38,29.0,47,41,47,41,0.63,0.67,0.5,0.75
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621,2,47,41,47,43,44,39,60,43,50,43,41,32.0,10,5.0,50,43,28,21.0,50,43,47,41,0.46,0.62,0.51,0.52
51-9022.00,"Grinding and Polishing Workers, Hand",0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1,35,32,47,41,28,29,44,41,47,41,25,25.0,6,0.0,47,41,6,0.0,47,34,35,37,0.37,0.76,0.54,0.61
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,2,50,41,50,41,41,36,56,43,50,41,38,30.0,19,14.0,56,41,31,29.0,50,36,50,39,0.43,0.86,0.72,0.72
51-9031.00,"Cutters and Trimmers, Hand",0.0,0.0,0.0,0.0,0.0,0.0,1,28,29,41,30,25,23,44,37,47,41,25,16.0,0,0.0,44,37,0,0.0,47,30,28,30,0.31,0.89,0.4,0.61
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,2,41,29,50,41,28,27,56,45,47,39,41,30.0,22,14.0,53,41,13,7.0,41,36,35,29,0.48,0.88,0.71,0.65
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.075,0.075,0.075,0.025,0.075,0.125,2,41,30,50,39,28,29,60,45,50,39,28,29.0,6,0.0,50,39,19,11.0,53,34,44,34,0.56,0.8,0.67,0.53
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.16,0.16,0.16,0.0,0.04,0.08,2,35,34,53,43,28,21,53,45,53,45,31,29.0,6,0.0,53,43,22,16.0,53,43,41,37,0.46,0.75,0.59,0.67
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.2708333333333333,0.4166666666666666,0.5625,0.0416666666666666,0.1770833333333333,0.3125,2,35,34,56,46,25,30,50,45,53,45,41,36.0,13,9.0,53,43,16,14.0,53,43,56,45,0.29,0.89,0.66,0.75
51-9071.00,Jewelers and Precious Stone and Metal Workers,0.0714285714285714,0.1785714285714285,0.2857142857142857,0.0357142857142857,0.125,0.2142857142857142,3,41,38,53,42,33,30,47,37,47,39,39,37.0,2,0.0,42,42,11,11.0,49,37,34,34,0.22,0.88,0.54,0.76
51-9071.06,Gem and Diamond Workers,0.0,0.2321428571428571,0.4642857142857142,0.0,0.1428571428571428,0.2857142857142857,3,38,37,50,45,31,30,50,43,53,43,44,41.0,0,0.0,47,41,10,9.0,53,43,41,41,0.39,0.96,0.88,0.59
51-9081.00,Dental Laboratory Technicians,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,2,50,43,53,45,44,43,50,43,50,43,28,30.0,3,0.0,56,45,28,16.0,50,43,44,41,0.2,0.95,0.64,0.7
51-9082.00,Medical Appliance Technicians,0.0689655172413793,0.1379310344827586,0.2068965517241379,0.0689655172413793,0.1034482758620689,0.1379310344827586,3,50,43,69,50,47,41,56,45,72,52,44,41.0,10,5.0,66,52,22,23.0,66,45,50,43,0.2,0.85,0.55,0.82
51-9083.00,Ophthalmic Laboratory Technicians,0.0,0.09375,0.1875,0.0,0.0625,0.125,2,44,36,50,41,38,34,50,41,47,41,28,32.0,19,11.0,50,41,19,13.0,47,37,44,37,0.55,0.82,0.79,0.83
51-9111.00,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.075,0.15,2,35,30,47,32,28,32,53,41,50,39,28,29.0,3,0.0,47,41,0,0.0,44,32,41,32,0.39,0.85,0.74,0.65
51-9123.00,"Painting, Coating, and Decorating Workers",0.0,0.0,0.0,0.0,0.0294117647058823,0.0588235294117647,1,28,29,44,37,25,29,47,37,47,32,22,16.0,0,0.0,44,32,0,0.0,44,36,31,27,0.3,0.71,0.36,0.73
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0,0.0108695652173913,0.0217391304347826,2,44,30,50,39,41,36,50,43,47,32,25,29.0,10,9.0,47,39,3,0.0,47,30,41,32,0.17,0.72,0.46,0.4
51-9141.00,Semiconductor Processing Technicians,0.1875,0.234375,0.28125,0.03125,0.0625,0.09375,2,38,32,60,41,31,29,56,43,56,41,22,25.0,16,11.0,60,48,22,18.0,47,41,44,37,0.46,0.81,0.7,0.55
51-9151.00,Photographic Process Workers and Processing Machine Operators,0.08,0.38,0.68,0.0,0.17,0.34,2,47,41,53,45,38,41,53,46,60,48,25,32.0,35,23.0,56,46,16,14.0,56,43,44,41,0.56,0.68,0.56,0.68
51-9161.00,Computer Numerically Controlled Tool Operators,0.22,0.25,0.28,0.0,0.18,0.36,3,50,45,66,57,44,43,69,55,53,46,47,41.0,44,37.0,56,52,25,21.0,50,43,44,41,0.58,0.91,0.71,0.72
51-9162.00,Computer Numerically Controlled Tool Programmers,0.7142857142857142,0.8035714285714285,0.8928571428571428,0.0,0.3571428571428571,0.7142857142857142,3,56,52,56,50,47,39,63,52,53,43,56,50.0,78,59.0,56,50,22,25.0,50,43,56,43,0.39,0.94,0.61,0.73
51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.064516129032258,0.064516129032258,0.064516129032258,0.0,0.0,0.0,2,41,34,47,39,31,30,53,45,53,39,38,34.0,16,9.0,50,36,13,7.0,53,37,44,32,0.46,0.72,0.66,0.58
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,2,28,30,47,30,31,30,47,43,47,34,25,16.0,3,0.0,44,32,13,9.0,47,32,31,34,0.36,0.55,0.52,0.6
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.08,0.08,0.08,0.0,0.04,0.08,2,50,45,66,46,38,34,63,48,50,43,35,34.0,19,11.0,50,43,19,13.0,53,41,47,41,0.5,0.77,0.69,0.74
51-9194.00,Etchers and Engravers,0.0,0.1363636363636363,0.2727272727272727,0.0,0.0303030303030303,0.0606060606060606,2,35,32,50,45,31,29,53,41,50,43,25,25.0,16,9.0,53,41,3,0.0,50,37,31,32,0.32,0.86,0.59,0.8
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0.0,0.0,0.0,0.0172413793103448,0.0344827586206896,2,47,36,50,41,38,34,50,41,50,41,35,34.0,0,0.0,53,43,3,0.0,47,37,38,30,0.43,0.78,0.62,0.49
51-9195.03,"Stone Cutters and Carvers, Manufacturing",0.0,0.0869565217391304,0.1739130434782608,0.0,0.0434782608695652,0.0869565217391304,2,38,29,50,41,31,32,47,37,50,39,31,23.0,13,7.0,47,41,10,5.0,47,34,31,32,0.33,0.85,0.58,0.73
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.0909090909090909,0.1136363636363636,0.1363636363636363,0.0,0.1136363636363636,0.2272727272727273,2,47,41,50,43,41,34,56,43,50,43,41,30.0,10,5.0,50,43,19,18.0,44,39,41,37,0.36,0.84,0.5,0.71
51-9195.05,"Potters, Manufacturing",0.0,0.0833333333333333,0.1666666666666666,0.0,0.0119047619047619,0.0238095238095238,3,25,30,50,45,19,20,50,43,50,41,28,25.0,3,0.0,44,41,13,9.0,47,41,35,37,0.2,0.71,0.72,0.85
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684,2,47,32,50,41,25,30,50,43,50,39,28,29.0,0,0.0,44,32,0,0.0,50,39,31,30,0.34,0.78,0.61,0.54
51-9197.00,Tire Builders,0.0,0.0192307692307692,0.0384615384615384,0.0,0.0,0.0,2,25,25,50,36,25,27,50,41,50,37,22,16.0,6,0.0,31,30,0,0.0,41,32,25,25,0.27,0.63,0.69,0.36
51-9198.00,Helpers--Production Workers,0.0444444444444444,0.0888888888888888,0.1333333333333333,0.0,0.0555555555555555,0.1111111111111111,2,25,27,44,32,25,27,47,34,47,29,25,25.0,6,0.0,41,32,6,0.0,44,30,22,23,0.41,0.72,0.55,0.6
53-1041.00,Aircraft Cargo Handling Supervisors,0.1,0.3,0.5,0.0,0.0,0.0,2,50,41,69,50,63,52,66,55,66,43,50,41.0,16,9.0,56,43,13,7.0,66,45,53,46,0.39,0.89,0.72,0.87
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",0.0666666666666666,0.2222222222222222,0.3777777777777777,0.2,0.3555555555555555,0.5111111111111112,2,47,41,69,54,50,48,60,50,72,55,28,34.0,10,5.0,53,54,6,0.0,69,54,50,48,0.45,0.9,0.82,0.88
53-1042.01,Recycling Coordinators,0.1379310344827586,0.3793103448275862,0.6206896551724138,0.3103448275862069,0.4655172413793103,0.6206896551724138,2,53,45,66,50,50,43,63,50,66,45,38,39.0,10,7.0,63,50,6,0.0,72,48,53,45,0.31,0.71,0.56,0.93
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.1538461538461538,0.3717948717948718,0.5897435897435898,0.1538461538461538,0.3076923076923077,0.4615384615384615,2,53,45,72,50,50,43,69,50,75,52,38,29.0,10,5.0,69,54,6,0.0,72,54,56,48,0.29,0.83,0.76,0.77
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.0909090909090909,0.3522727272727273,0.6136363636363636,0.0,0.2272727272727273,0.4545454545454546,4,69,59,78,59,50,45,78,61,78,61,53,50.0,13,7.0,72,59,44,39.0,69,54,53,46,0.65,0.96,0.74,0.66
53-2012.00,Commercial Pilots,0.1136363636363636,0.2386363636363636,0.3636363636363636,0.0,0.2159090909090909,0.4318181818181818,3,66,57,75,57,56,48,75,57,72,55,44,37.0,16,11.0,66,57,47,43.0,66,52,47,45,0.32,0.9,0.69,0.85
53-2021.00,Air Traffic Controllers,0.0909090909090909,0.3409090909090909,0.5909090909090909,0.0,0.3068181818181818,0.6136363636363636,3,69,54,78,59,53,48,75,61,85,57,47,43.0,19,11.0,69,57,19,21.0,81,55,53,45,0.65,0.96,0.92,0.73
53-2022.00,Airfield Operations Specialists,0.0975609756097561,0.3658536585365853,0.6341463414634146,0.0,0.3292682926829268,0.6585365853658537,3,56,46,69,55,50,45,75,59,75,57,28,30.0,10,5.0,69,57,16,11.0,69,55,60,46,0.4,0.92,0.86,0.91
53-2031.00,Flight Attendants,0.1458333333333333,0.1666666666666666,0.1875,0.0416666666666666,0.1458333333333333,0.25,2,53,43,53,52,44,32,72,48,72,46,25,27.0,10,5.0,53,50,10,7.0,78,54,50,41,0.33,0.79,0.7,0.73
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909,2,53,43,63,43,35,30,50,41,60,45,25,23.0,3,0.0,53,45,16,9.0,53,43,47,41,0.31,0.85,0.72,0.78
53-3031.00,Driver/Sales Workers,0.1666666666666666,0.3333333333333333,0.5,0.0,0.1388888888888889,0.2777777777777778,2,44,30,53,48,25,27,47,37,69,43,41,27.0,0,0.0,50,43,0,0.0,66,41,44,43,0.28,0.8,0.85,0.75
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.1923076923076923,0.2788461538461538,0.3653846153846154,0.0384615384615384,0.173076923076923,0.3076923076923077,2,44,32,50,43,38,30,50,43,47,43,25,30.0,3,0.0,50,43,0,0.0,50,43,44,36,0.22,0.74,0.49,0.69
53-3033.00,Light Truck Drivers,0.2307692307692307,0.3653846153846154,0.5,0.0,0.25,0.5,2,28,30,47,41,22,25,50,36,53,41,38,30.0,0,0.0,50,39,3,0.0,53,39,47,36,0.24,0.71,0.32,0.61
53-3052.00,"Bus Drivers, Transit and Intercity",0.2222222222222222,0.2407407407407407,0.2592592592592592,0.0,0.1666666666666666,0.3333333333333333,2,41,29,53,39,28,25,50,36,53,39,25,25.0,0,0.0,44,34,0,0.0,50,32,38,30,0.32,0.71,0.52,0.45
53-4011.00,Locomotive Engineers,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.0714285714285714,0.2321428571428571,0.3928571428571428,2,53,43,66,45,47,43,66,54,69,46,38,37.0,0,0.0,60,50,10,5.0,66,43,50,41,0.19,0.87,0.65,0.72
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.2045454545454545,0.2045454545454545,0.2045454545454545,0.0,0.0568181818181818,0.1136363636363636,2,50,39,56,43,44,36,66,45,60,43,35,29.0,6,0.0,53,45,13,7.0,63,45,47,36,0.22,0.64,0.57,0.58
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0833333333333333,0.1666666666666666,0.2499999999999999,0.0,0.0416666666666666,0.0833333333333333,2,38,35,55,39,38,36,61,44,58,38,31,25.0,0,0.0,50,40,5,0.0,50,35,42,37,0.2,0.76,0.67,0.64
53-4031.00,Railroad Conductors and Yardmasters,0.0833333333333333,0.2777777777777778,0.4722222222222222,0.0,0.2083333333333333,0.4166666666666666,2,50,43,66,52,44,39,69,57,63,45,31,37.0,13,7.0,53,46,13,7.0,69,45,50,41,0.3,0.77,0.67,0.59
53-4041.00,Subway and Streetcar Operators,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.0,0.2045454545454545,0.4090909090909091,2,50,43,50,46,41,37,56,45,66,43,35,29.0,0,0.0,53,45,0,0.0,60,39,44,36,0.27,0.86,0.75,0.38
53-5011.00,Sailors and Marine Oilers,0.0212765957446808,0.0425531914893617,0.0638297872340425,0.0,0.0106382978723404,0.0212765957446808,2,47,41,53,43,38,37,56,45,53,43,38,30.0,0,0.0,47,45,22,14.0,50,43,44,41,0.13,0.83,0.61,0.67
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.1999999999999999,0.2636363636363636,0.3272727272727272,0.0727272727272727,0.209090909090909,0.3454545454545454,3,57,47,71,52,45,42,68,52,71,51,42,38.0,14,0.0,57,52,23,21.0,69,49,49,45,0.18,0.82,0.65,0.83
53-5022.00,Motorboat Operators,0.0,0.0,0.0,0.0,0.1290322580645161,0.2580645161290322,2,50,39,56,48,38,39,56,48,60,39,35,29.0,0,0.0,41,39,19,20.0,63,41,38,37,0.22,0.46,0.51,0.77
53-5031.00,Ship Engineers,0.125,0.171875,0.21875,0.0,0.140625,0.28125,3,50,45,72,54,41,37,66,52,63,50,28,34.0,19,11.0,56,48,38,36.0,63,45,53,41,0.3,0.71,0.66,0.89
